datetime,temperature
10/10/2018 5:08,26.585
10/10/2018 5:38,26.488
10/10/2018 6:08,26.39
10/10/2018 6:38,26.488
10/10/2018 7:08,27.567
10/10/2018 7:38,28.754
10/10/2018 8:08,29.652
10/10/2018 8:38,31.064
10/10/2018 9:08,32.188
10/10/2018 9:38,33.43
10/10/2018 10:08,34.374
10/10/2018 10:38,35.542
10/10/2018 11:08,36.187
10/10/2018 11:38,37.165
10/10/2018 12:08,37.714
10/10/2018 12:38,38.602
10/10/2018 13:08,38.268
10/10/2018 13:38,37.165
10/10/2018 14:08,35.971
10/10/2018 14:38,34.903
10/10/2018 15:08,34.163
10/10/2018 15:38,33.118
10/10/2018 16:08,32.911
10/10/2018 16:38,33.639
10/10/2018 17:08,33.118
10/10/2018 17:38,30.963
10/10/2018 18:08,29.552
10/10/2018 18:38,29.152
10/10/2018 19:08,28.853
10/10/2018 19:38,28.655
10/10/2018 20:08,28.258
10/10/2018 20:38,28.159
10/10/2018 21:08,27.862
10/10/2018 21:38,27.665
10/10/2018 22:08,27.567
10/10/2018 22:38,27.37
10/10/2018 23:08,27.468
10/10/2018 23:38,27.173
11/10/2018 0:08,26.879
11/10/2018 0:38,26.781
11/10/2018 1:08,26.585
11/10/2018 1:38,26
11/10/2018 2:08,25.902
11/10/2018 2:38,25.222
11/10/2018 3:08,23.869
11/10/2018 3:38,23.773
11/10/2018 4:08,23.581
11/10/2018 4:38,23.292
11/10/2018 5:08,23.581
11/10/2018 5:38,23.869
11/10/2018 6:08,24.158
11/10/2018 6:38,24.062
11/10/2018 7:08,24.835
11/10/2018 7:38,25.902
11/10/2018 8:08,27.764
11/10/2018 8:38,30.558
11/10/2018 9:08,29.252
11/10/2018 9:38,29.352
11/10/2018 10:08,32.291
11/10/2018 10:38,33.639
11/10/2018 11:08,37.935
11/10/2018 11:38,42.52
11/10/2018 12:08,44.334
11/10/2018 12:38,43.48
11/10/2018 13:08,44.704
11/10/2018 13:38,45.201
11/10/2018 14:08,43.359
11/10/2018 14:38,45.577
11/10/2018 15:08,43.48
11/10/2018 15:38,42.164
11/10/2018 16:08,41.575
11/10/2018 16:38,39.163
11/10/2018 17:08,33.118
11/10/2018 17:38,29.452
11/10/2018 18:08,26.683
11/10/2018 18:38,25.708
11/10/2018 19:08,25.416
11/10/2018 19:38,25.319
11/10/2018 20:08,25.125
11/10/2018 20:38,25.222
11/10/2018 21:08,25.125
11/10/2018 21:38,24.641
11/10/2018 22:08,24.351
11/10/2018 22:38,24.448
11/10/2018 23:08,24.351
11/10/2018 23:38,24.062
12/10/2018 0:08,23.966
12/10/2018 0:38,23.581
12/10/2018 1:08,23.773
12/10/2018 1:38,23.966
12/10/2018 2:08,23.773
12/10/2018 2:38,23.581
12/10/2018 3:08,23.484
12/10/2018 3:38,23.292
12/10/2018 4:08,23.004
12/10/2018 4:38,22.812
12/10/2018 5:08,22.717
12/10/2018 5:38,22.238
12/10/2018 6:08,22.142
12/10/2018 6:38,22.525
12/10/2018 7:08,23.677
12/10/2018 7:38,25.902
12/10/2018 8:08,31.88
12/10/2018 8:38,35.971
12/10/2018 9:08,38.379
12/10/2018 9:38,41.341
12/10/2018 10:08,43.723
12/10/2018 10:38,45.326
12/10/2018 11:08,48.288
12/10/2018 11:38,49.36
12/10/2018 12:08,49.768
12/10/2018 12:38,52.006
12/10/2018 13:08,51.295
12/10/2018 13:38,50.318
12/10/2018 14:08,49.905
12/10/2018 14:38,48.821
12/10/2018 15:08,49.225
12/10/2018 15:38,47.109
12/10/2018 16:08,45.703
12/10/2018 16:38,44.334
12/10/2018 17:08,42.282
12/10/2018 17:38,35.328
12/10/2018 18:08,29.053
12/10/2018 18:38,27.468
12/10/2018 19:08,26.683
12/10/2018 19:38,26.195
12/10/2018 20:08,26.097
12/10/2018 20:38,26
12/10/2018 21:08,25.902
12/10/2018 21:38,25.513
12/10/2018 22:08,25.416
12/10/2018 22:38,25.319
12/10/2018 23:08,25.222
12/10/2018 23:38,25.125
10/13/2018 0:08,25.028
10/13/2018 0:38,24.545
10/13/2018 1:08,24.448
10/13/2018 1:38,24.351
10/13/2018 2:08,24.448
10/13/2018 2:38,24.351
10/13/2018 3:08,24.158
10/13/2018 3:38,24.062
10/13/2018 4:08,23.966
10/13/2018 4:38,23.581
10/13/2018 5:08,23.484
10/13/2018 5:38,23.388
10/13/2018 6:08,23.1
10/13/2018 6:38,23.1
10/13/2018 7:08,24.062
10/13/2018 7:38,25.513
10/13/2018 8:08,31.37
10/13/2018 8:38,34.374
10/13/2018 9:08,36.728
10/13/2018 9:38,36.837
10/13/2018 10:08,37.494
10/13/2018 10:38,36.079
10/13/2018 11:08,40.761
10/13/2018 11:38,43.359
10/13/2018 12:08,42.878
10/13/2018 12:38,41.458
10/13/2018 13:08,43.118
10/13/2018 13:38,42.046
10/13/2018 14:08,36.837
10/13/2018 14:38,34.585
10/13/2018 15:08,37.274
10/13/2018 15:38,38.938
10/13/2018 16:08,38.268
10/13/2018 16:38,32.807
10/13/2018 17:08,30.659
10/13/2018 17:38,28.258
10/13/2018 18:08,26
10/13/2018 18:38,25.416
10/13/2018 19:08,25.028
10/13/2018 19:38,24.641
10/13/2018 20:08,24.545
10/13/2018 20:38,24.448
10/13/2018 21:08,24.351
10/13/2018 21:38,24.351
10/13/2018 22:08,23.966
10/13/2018 22:38,23.677
10/13/2018 23:08,23.292
10/13/2018 23:38,23.484
10/14/2018 0:08,23.196
10/14/2018 0:38,22.812
10/14/2018 1:08,23.004
10/14/2018 1:38,22.812
10/14/2018 2:08,22.525
10/14/2018 2:38,22.621
10/14/2018 3:08,22.621
10/14/2018 3:38,22.525
10/14/2018 4:08,22.142
10/14/2018 4:38,21.951
10/14/2018 5:08,21.855
10/14/2018 5:38,21.76
10/14/2018 6:08,21.378
10/14/2018 6:38,22.142
10/14/2018 7:08,23.581
10/14/2018 7:38,25.416
10/14/2018 8:08,29.452
10/14/2018 8:38,34.796
10/14/2018 9:08,39.389
10/14/2018 9:38,40.415
10/14/2018 10:08,44.58
10/14/2018 10:38,47.499
10/14/2018 11:08,48.023
10/14/2018 11:38,48.955
10/14/2018 12:08,46.722
10/14/2018 12:38,43.48
10/14/2018 13:08,44.828
10/14/2018 13:38,43.966
10/14/2018 14:08,42.758
10/14/2018 14:38,31.064
10/14/2018 15:08,31.166
10/14/2018 15:38,31.064
10/14/2018 16:08,30.963
10/14/2018 16:38,30.963
10/14/2018 17:08,30.659
10/14/2018 17:38,30.255
10/14/2018 18:08,29.953
10/14/2018 18:38,29.752
10/14/2018 19:08,29.652
10/14/2018 19:38,29.652
10/14/2018 20:08,29.552
10/14/2018 20:38,29.552
10/14/2018 21:08,29.552
10/14/2018 21:38,29.552
10/14/2018 22:08,29.452
10/14/2018 22:38,29.352
10/14/2018 23:08,29.352
10/14/2018 23:38,29.252
10/15/2018 0:08,29.252
10/15/2018 0:38,29.252
10/15/2018 1:08,29.152
10/15/2018 1:38,28.853
10/15/2018 2:08,28.655
10/15/2018 2:38,28.456
10/15/2018 3:08,28.357
10/15/2018 3:38,28.357
10/15/2018 4:08,28.258
10/15/2018 4:38,28.159
10/15/2018 5:08,28.06
10/15/2018 5:38,27.961
10/15/2018 6:08,27.862
10/15/2018 6:38,27.764
10/15/2018 7:08,27.764
10/15/2018 7:38,27.764
10/15/2018 8:08,27.862
10/15/2018 8:38,27.862
10/15/2018 9:08,27.961
10/15/2018 9:38,27.961
10/15/2018 10:08,28.06
10/15/2018 10:38,28.258
10/15/2018 11:08,28.258
10/15/2018 11:38,28.357
10/15/2018 12:08,28.555
10/15/2018 12:38,28.754
10/15/2018 13:08,28.754
10/15/2018 13:38,28.853
10/15/2018 14:08,29.252
10/15/2018 14:38,29.053
10/15/2018 15:08,29.152
10/15/2018 15:38,29.053
10/15/2018 16:08,28.853
10/15/2018 16:38,28.754
10/15/2018 17:08,28.555
10/15/2018 17:38,28.357
10/15/2018 18:08,28.258
10/15/2018 18:38,28.159
10/15/2018 19:08,28.06
10/15/2018 19:38,28.06
10/15/2018 20:08,28.06
10/15/2018 20:38,28.06
10/15/2018 21:08,28.06
10/15/2018 21:38,27.961
10/15/2018 22:08,27.961
10/15/2018 22:38,27.862
10/15/2018 23:08,27.862
10/15/2018 23:38,27.764
10/16/2018 0:08,27.764
10/16/2018 0:38,27.665
10/16/2018 1:08,27.665
10/16/2018 1:38,27.665
10/16/2018 2:08,27.567
10/16/2018 2:38,27.468
10/16/2018 3:08,27.468
10/16/2018 3:38,27.37
10/16/2018 4:08,27.37
10/16/2018 4:38,27.272
10/16/2018 5:08,27.272
10/16/2018 5:38,27.173
10/16/2018 6:08,27.173
10/16/2018 6:38,27.173
10/16/2018 7:08,27.173
10/16/2018 7:38,27.272
10/16/2018 8:08,27.37
10/16/2018 8:38,27.567
10/16/2018 9:08,27.862
10/16/2018 9:38,28.159
10/16/2018 10:08,28.456
10/16/2018 10:38,28.853
10/16/2018 11:08,29.152
10/16/2018 11:38,29.652
10/16/2018 12:08,30.154
10/16/2018 12:38,30.558
10/16/2018 13:08,30.963
10/16/2018 13:38,31.268
10/16/2018 14:08,31.574
10/16/2018 14:38,31.676
10/16/2018 15:08,31.778
10/16/2018 15:38,31.778
10/16/2018 16:08,31.676
10/16/2018 16:38,31.37
10/16/2018 17:08,30.963
10/16/2018 17:38,30.558
10/16/2018 18:08,30.255
10/16/2018 18:38,29.953
10/16/2018 19:08,29.652
10/16/2018 19:38,29.352
10/16/2018 20:08,29.152
10/16/2018 20:38,29.152
10/16/2018 21:08,29.152
10/16/2018 21:38,29.152
10/16/2018 22:08,29.152
10/16/2018 22:38,29.252
10/16/2018 23:08,29.252
10/16/2018 23:38,29.252
10/17/2018 0:08,29.252
10/17/2018 0:38,29.152
10/17/2018 1:08,29.152
10/17/2018 1:38,29.053
10/17/2018 2:08,29.053
10/17/2018 2:38,28.953
10/17/2018 3:08,28.953
10/17/2018 3:38,28.853
10/17/2018 4:08,28.853
10/17/2018 4:38,28.754
10/17/2018 5:08,28.655
10/17/2018 5:38,28.655
10/17/2018 6:08,28.555
10/17/2018 6:38,28.555
10/17/2018 7:08,28.456
10/17/2018 7:38,28.456
10/17/2018 8:08,28.555
10/17/2018 8:38,28.754
10/17/2018 9:08,28.853
10/17/2018 9:38,29.053
10/17/2018 10:08,29.352
10/17/2018 10:38,29.552
10/17/2018 11:08,30.054
10/17/2018 11:38,30.457
10/17/2018 12:08,30.862
10/17/2018 12:38,31.064
10/17/2018 13:08,31.37
10/17/2018 13:38,31.574
10/17/2018 14:08,31.88
10/17/2018 14:38,31.88
10/17/2018 15:08,31.983
10/17/2018 15:38,31.88
10/17/2018 16:08,31.778
10/17/2018 16:38,31.574
10/17/2018 17:08,31.37
10/17/2018 17:38,31.064
10/17/2018 18:08,30.76
10/17/2018 18:38,30.457
10/17/2018 19:08,30.154
10/17/2018 19:38,29.953
10/17/2018 20:08,29.853
10/17/2018 20:38,29.853
10/17/2018 21:08,29.853
10/17/2018 21:38,29.752
10/17/2018 22:08,29.752
10/17/2018 22:38,29.652
10/17/2018 23:08,29.652
10/17/2018 23:38,29.552
10/18/2018 0:08,29.452
10/18/2018 0:38,29.452
10/18/2018 1:08,29.352
10/18/2018 1:38,29.252
10/18/2018 2:08,29.252
10/18/2018 2:38,29.152
10/18/2018 3:08,29.053
10/18/2018 3:38,28.953
10/18/2018 4:08,28.953
10/18/2018 4:38,28.853
10/18/2018 5:08,28.754
10/18/2018 5:38,28.655
10/18/2018 6:08,28.655
10/18/2018 6:38,28.555
10/18/2018 7:08,28.555
10/18/2018 7:38,28.555
10/18/2018 8:08,28.754
10/18/2018 8:38,28.953
10/18/2018 9:08,29.152
10/18/2018 9:38,29.452
10/18/2018 10:08,29.853
10/18/2018 10:38,30.255
10/18/2018 11:08,30.862
10/18/2018 11:38,31.268
10/18/2018 12:08,31.778
10/18/2018 12:38,32.291
10/18/2018 13:08,32.704
10/18/2018 13:38,33.014
10/18/2018 14:08,33.326
10/18/2018 14:38,33.639
10/18/2018 15:08,33.639
10/18/2018 15:38,33.43
10/18/2018 16:08,33.118
10/18/2018 16:38,32.704
10/18/2018 17:08,32.188
10/18/2018 17:38,31.778
10/18/2018 18:08,31.268
10/18/2018 18:38,30.862
10/18/2018 19:08,30.558
10/18/2018 19:38,30.356
10/18/2018 20:08,30.255
10/18/2018 20:38,30.154
10/18/2018 21:08,30.255
10/18/2018 21:38,30.255
10/18/2018 22:08,30.154
10/18/2018 22:38,30.054
10/18/2018 23:08,29.953
10/18/2018 23:38,29.853
10/19/2018 0:08,29.853
10/19/2018 0:38,29.752
10/19/2018 1:08,29.652
10/19/2018 1:38,29.652
10/19/2018 2:08,29.552
10/19/2018 2:38,29.552
10/19/2018 3:08,29.452
10/19/2018 3:38,29.352
10/19/2018 4:08,29.252
10/19/2018 4:38,29.152
10/19/2018 5:08,29.152
10/19/2018 5:38,29.053
10/19/2018 6:08,28.953
10/19/2018 6:38,28.953
10/19/2018 7:08,28.853
10/19/2018 7:38,28.853
10/19/2018 8:08,28.953
10/19/2018 8:38,29.053
10/19/2018 9:08,29.352
10/19/2018 9:38,29.652
10/19/2018 10:08,30.154
10/19/2018 10:38,30.558
10/19/2018 11:08,31.166
10/19/2018 11:38,31.778
10/19/2018 12:08,32.291
10/19/2018 12:38,32.704
10/19/2018 13:08,33.222
10/19/2018 13:38,33.639
10/19/2018 14:08,34.058
10/19/2018 14:38,34.268
10/19/2018 15:08,34.268
10/19/2018 15:38,34.163
10/19/2018 16:08,33.743
10/19/2018 16:38,33.014
10/19/2018 17:08,32.497
10/19/2018 17:38,31.88
10/19/2018 18:08,31.37
10/19/2018 18:38,30.963
10/19/2018 19:08,30.659
10/19/2018 19:38,30.457
10/19/2018 20:08,30.356
10/19/2018 20:38,30.356
10/19/2018 21:08,30.356
10/19/2018 21:38,30.356
10/19/2018 22:08,30.356
10/19/2018 22:38,30.255
10/19/2018 23:08,30.255
10/19/2018 23:38,30.154
10/20/2018 0:08,30.054
10/20/2018 0:38,30.054
10/20/2018 1:08,29.953
10/20/2018 1:38,29.853
10/20/2018 2:08,29.853
10/20/2018 2:38,29.752
10/20/2018 3:08,29.752
10/20/2018 3:38,29.652
10/20/2018 4:08,29.552
10/20/2018 4:38,29.452
10/20/2018 5:08,29.452
10/20/2018 5:38,29.352
10/20/2018 6:08,29.252
10/20/2018 6:38,29.252
10/20/2018 7:08,29.152
10/20/2018 7:38,29.252
10/20/2018 8:08,29.452
10/20/2018 8:38,29.652
10/20/2018 9:08,30.054
10/20/2018 9:38,30.558
10/20/2018 10:08,30.963
10/20/2018 10:38,31.574
10/20/2018 11:08,31.983
10/20/2018 11:38,32.394
10/20/2018 12:08,32.911
10/20/2018 12:38,33.535
10/20/2018 13:08,34.268
10/20/2018 13:38,34.691
10/20/2018 14:08,34.585
10/20/2018 14:38,34.479
10/20/2018 15:08,33.848
10/20/2018 15:38,33.43
10/20/2018 16:08,33.43
10/20/2018 16:38,33.014
10/20/2018 17:08,32.291
10/20/2018 17:38,31.676
10/20/2018 18:08,31.268
10/20/2018 18:38,30.76
10/20/2018 19:08,30.659
10/20/2018 19:38,30.457
10/20/2018 20:08,30.558
10/20/2018 20:38,30.356
10/20/2018 21:08,30.255
10/20/2018 21:38,30.054
10/20/2018 22:08,29.953
10/20/2018 22:38,29.953
10/20/2018 23:08,29.853
10/20/2018 23:38,29.853
10/21/2018 0:08,29.752
10/21/2018 0:38,29.652
10/21/2018 1:08,29.552
10/21/2018 1:38,29.452
10/21/2018 2:08,29.452
10/21/2018 2:38,29.252
10/21/2018 3:08,29.252
10/21/2018 3:38,29.152
10/21/2018 4:08,29.053
10/21/2018 4:38,28.953
10/21/2018 5:08,28.953
10/21/2018 5:38,28.853
10/21/2018 6:08,28.754
10/21/2018 6:38,28.655
10/21/2018 7:08,28.655
10/21/2018 7:38,28.655
10/21/2018 8:08,28.853
10/21/2018 8:38,29.152
10/21/2018 9:08,29.652
10/21/2018 9:38,30.154
10/21/2018 10:08,30.862
10/21/2018 10:38,31.574
10/21/2018 11:08,32.394
10/21/2018 11:38,33.222
10/21/2018 12:08,33.743
10/21/2018 12:38,34.163
10/21/2018 13:08,34.585
10/21/2018 13:38,35.009
10/21/2018 14:08,35.115
10/21/2018 14:38,34.903
10/21/2018 15:08,34.479
10/21/2018 15:38,33.639
10/21/2018 16:08,32.704
10/21/2018 16:38,31.983
10/21/2018 17:08,31.574
10/21/2018 17:38,31.166
10/21/2018 18:08,30.963
10/21/2018 18:38,30.76
10/21/2018 19:08,30.659
10/21/2018 19:38,30.659
10/21/2018 20:08,30.659
10/21/2018 20:38,30.558
10/21/2018 21:08,30.457
10/21/2018 21:38,30.457
10/21/2018 22:08,30.356
10/21/2018 22:38,30.255
10/21/2018 23:08,30.154
10/21/2018 23:38,30.054
10/22/2018 0:08,29.953
10/22/2018 0:38,29.853
10/22/2018 1:08,29.752
10/22/2018 1:38,29.652
10/22/2018 2:08,29.552
10/22/2018 2:38,29.452
10/22/2018 3:08,29.352
10/22/2018 3:38,29.152
10/22/2018 4:08,29.152
10/22/2018 4:38,28.953
10/22/2018 5:08,28.953
10/22/2018 5:38,28.754
10/22/2018 6:08,28.655
10/22/2018 6:38,28.555
10/22/2018 7:08,28.555
10/22/2018 7:38,28.655
10/22/2018 8:08,28.853
10/22/2018 8:38,29.252
10/22/2018 9:08,29.853
10/22/2018 9:38,30.558
10/22/2018 10:08,31.166
10/22/2018 10:38,31.983
10/22/2018 11:08,32.807
10/22/2018 11:38,33.639
10/22/2018 12:08,34.163
10/22/2018 12:38,34.691
10/22/2018 13:08,35.222
10/22/2018 13:38,35.542
10/22/2018 14:08,35.756
10/22/2018 14:38,35.542
10/22/2018 15:08,35.115
10/22/2018 15:38,34.268
10/22/2018 16:08,33.639
10/22/2018 16:38,33.014
10/22/2018 17:08,32.497
10/22/2018 17:38,31.88
10/22/2018 18:08,31.268
10/22/2018 18:38,30.963
10/22/2018 19:08,30.659
10/22/2018 19:38,30.558
10/22/2018 20:08,30.558
10/22/2018 20:38,30.457
10/22/2018 21:08,30.356
10/22/2018 21:38,30.356
10/22/2018 22:08,30.255
10/22/2018 22:38,30.154
10/22/2018 23:08,30.054
10/22/2018 23:38,29.953
10/23/2018 0:08,29.853
10/23/2018 0:38,29.752
10/23/2018 1:08,29.652
10/23/2018 1:38,29.552
10/23/2018 2:08,29.452
10/23/2018 2:38,29.352
10/23/2018 3:08,29.252
10/23/2018 3:38,29.152
10/23/2018 4:08,29.053
10/23/2018 4:38,28.953
10/23/2018 5:08,28.853
10/23/2018 5:38,28.754
10/23/2018 6:08,28.655
10/23/2018 6:38,28.555
10/23/2018 7:08,28.555
10/23/2018 7:38,28.754
10/23/2018 8:08,29.053
10/23/2018 8:38,29.053
10/23/2018 9:08,29.352
10/23/2018 9:38,30.054
10/23/2018 10:08,30.457
10/23/2018 10:38,30.558
10/23/2018 11:08,31.268
10/23/2018 11:38,32.394
10/23/2018 12:08,33.535
10/23/2018 12:38,34.374
10/23/2018 13:08,34.691
10/23/2018 13:38,34.796
10/23/2018 14:08,34.796
10/23/2018 14:38,34.374
10/23/2018 15:08,33.848
10/23/2018 15:38,33.118
10/23/2018 16:08,32.6
10/23/2018 16:38,31.88
10/23/2018 17:08,31.268
10/23/2018 17:38,30.862
10/23/2018 18:08,30.558
10/23/2018 18:38,30.356
10/23/2018 19:08,30.255
10/23/2018 19:38,30.154
10/23/2018 20:08,30.054
10/23/2018 20:38,30.054
10/23/2018 21:08,29.953
10/23/2018 21:38,29.853
10/23/2018 22:08,29.752
10/23/2018 22:38,29.652
10/23/2018 23:08,29.552
10/23/2018 23:38,29.452
10/24/2018 0:08,29.252
10/24/2018 0:38,29.252
10/24/2018 1:08,29.053
10/24/2018 1:38,28.953
10/24/2018 2:08,28.853
10/24/2018 2:38,28.754
10/24/2018 3:08,28.555
10/24/2018 3:38,28.555
10/24/2018 4:08,28.456
10/24/2018 4:38,28.357
10/24/2018 5:08,28.258
10/24/2018 5:38,28.159
10/24/2018 6:08,28.06
10/24/2018 6:38,28.06
10/24/2018 7:08,28.159
10/24/2018 7:38,28.258
10/24/2018 8:08,28.655
10/24/2018 8:38,29.252
10/24/2018 9:08,30.255
10/24/2018 9:38,31.268
10/24/2018 10:08,31.983
10/24/2018 10:38,32.704
10/24/2018 11:08,33.326
10/24/2018 11:38,34.268
10/24/2018 12:08,35.435
10/24/2018 12:38,35.971
10/24/2018 13:08,35.864
10/24/2018 13:38,35.009
10/24/2018 14:08,35.435
10/24/2018 14:38,34.268
10/24/2018 15:08,33.743
10/24/2018 15:38,33.743
10/24/2018 16:08,33.118
10/24/2018 16:38,32.497
10/24/2018 17:08,31.676
10/24/2018 17:38,31.064
10/24/2018 18:08,30.659
10/24/2018 18:38,30.356
10/24/2018 19:08,30.356
10/24/2018 19:38,30.255
10/24/2018 20:08,30.054
10/24/2018 20:38,29.853
10/24/2018 21:08,29.853
10/24/2018 21:38,29.652
10/24/2018 22:08,29.752
10/24/2018 22:38,29.352
10/24/2018 23:08,29.452
10/24/2018 23:38,29.252
10/25/2018 0:08,29.053
10/25/2018 0:38,28.754
10/25/2018 1:08,28.853
10/25/2018 1:38,28.754
10/25/2018 2:08,28.655
10/25/2018 2:38,28.357
10/25/2018 3:08,28.456
10/25/2018 3:38,28.456
10/25/2018 4:08,28.258
10/25/2018 4:38,27.862
10/25/2018 5:08,27.764
10/25/2018 5:38,27.862
10/25/2018 6:08,27.665
10/25/2018 6:38,27.665
10/25/2018 7:08,27.961
10/25/2018 7:38,28.853
10/25/2018 8:08,28.853
10/25/2018 8:38,29.652
10/25/2018 9:08,30.862
10/25/2018 9:38,30.862
10/25/2018 10:08,31.472
10/25/2018 10:38,32.394
10/25/2018 11:08,32.911
10/25/2018 11:38,33.118
10/25/2018 12:08,34.903
10/25/2018 12:38,36.295
10/25/2018 13:08,37.165
10/25/2018 13:38,38.268
10/25/2018 14:08,37.935
10/25/2018 14:38,38.938
10/25/2018 15:08,38.826
10/25/2018 15:38,38.602
10/25/2018 16:08,36.728
10/25/2018 16:38,33.014
10/25/2018 17:08,32.086
10/25/2018 17:38,31.268
10/25/2018 18:08,30.457
10/25/2018 18:38,30.154
10/25/2018 19:08,30.054
10/25/2018 19:38,29.752
10/25/2018 20:08,29.953
10/25/2018 20:38,29.552
10/25/2018 21:08,29.352
10/25/2018 21:38,28.853
10/25/2018 22:08,28.953
10/25/2018 22:38,28.754
10/25/2018 23:08,29.053
10/25/2018 23:38,28.754
10/26/2018 0:08,28.357
10/26/2018 0:38,28.357
10/26/2018 1:08,28.06
10/26/2018 1:38,28.258
10/26/2018 2:08,27.862
10/26/2018 2:38,27.764
10/26/2018 3:08,27.468
10/26/2018 3:38,27.764
10/26/2018 4:08,27.37
10/26/2018 4:38,27.764
10/26/2018 5:08,27.665
10/26/2018 5:38,27.272
10/26/2018 6:08,27.468
10/26/2018 6:38,27.665
10/26/2018 7:08,27.862
10/26/2018 7:38,28.456
10/26/2018 8:08,29.352
10/26/2018 8:38,29.853
10/26/2018 9:08,30.356
10/26/2018 9:38,30.963
10/26/2018 10:08,31.472
10/26/2018 10:38,32.6
10/26/2018 11:08,33.848
10/26/2018 11:38,34.058
10/26/2018 12:08,35.435
10/26/2018 12:38,35.649
10/26/2018 13:08,36.62
10/26/2018 13:38,37.165
10/26/2018 14:08,38.826
10/26/2018 14:38,39.502
10/26/2018 15:08,37.824
10/26/2018 15:38,35.328
10/26/2018 16:08,33.43
10/26/2018 16:38,32.807
10/26/2018 17:08,31.676
10/26/2018 17:38,30.963
10/26/2018 18:08,30.255
10/26/2018 18:38,29.152
10/26/2018 19:08,28.456
10/26/2018 19:38,29.152
10/26/2018 20:08,28.953
10/26/2018 20:38,28.456
10/26/2018 21:08,28.357
10/26/2018 21:38,28.258
10/26/2018 22:08,28.06
10/26/2018 22:38,27.173
10/26/2018 23:08,27.468
10/26/2018 23:38,27.37
10/27/2018 0:08,27.468
10/27/2018 0:38,25.902
10/27/2018 1:08,26.39
10/27/2018 1:38,25.805
10/27/2018 2:08,26.292
10/27/2018 2:38,26.488
10/27/2018 3:08,26
10/27/2018 3:38,25.805
10/27/2018 4:08,26.585
10/27/2018 4:38,26.585
10/27/2018 5:08,25.513
10/27/2018 5:38,25.513
10/27/2018 6:08,26.488
10/27/2018 6:38,25.902
10/27/2018 7:08,26.195
10/27/2018 7:38,27.764
10/27/2018 8:08,27.075
10/27/2018 8:38,27.37
10/27/2018 9:08,27.764
10/27/2018 9:38,28.754
10/27/2018 10:08,30.76
10/27/2018 10:38,32.6
10/27/2018 11:08,33.118
10/27/2018 11:38,33.222
10/27/2018 12:08,36.946
10/27/2018 12:38,38.268
10/27/2018 13:08,39.389
10/27/2018 13:38,40.185
10/27/2018 14:08,41.928
10/27/2018 14:38,43.238
10/27/2018 15:08,43.601
10/27/2018 15:38,40.645
10/27/2018 16:08,32.497
10/27/2018 16:38,31.88
10/27/2018 17:08,31.778
10/27/2018 17:38,31.676
10/27/2018 18:08,31.574
10/27/2018 18:38,31.472
10/27/2018 19:08,31.37
10/27/2018 19:38,31.37
10/27/2018 20:08,31.268
10/27/2018 20:38,31.166
10/27/2018 21:08,31.064
10/27/2018 21:38,30.963
10/27/2018 22:08,30.862
10/27/2018 22:38,30.659
10/27/2018 23:08,30.558
10/27/2018 23:38,30.457
10/28/2018 0:08,30.356
10/28/2018 0:38,30.255
10/28/2018 1:08,30.154
10/28/2018 1:38,30.054
10/28/2018 2:08,29.953
10/28/2018 2:38,29.853
10/28/2018 3:08,29.853
10/28/2018 3:38,29.853
10/28/2018 4:08,29.652
10/28/2018 4:38,29.552
10/28/2018 5:08,29.552
10/28/2018 5:38,29.452
10/28/2018 6:08,29.352
10/28/2018 6:38,29.352
10/28/2018 7:08,29.352
10/28/2018 7:38,29.552
10/28/2018 8:08,29.652
10/28/2018 8:38,29.953
10/28/2018 9:08,30.356
10/28/2018 9:38,30.862
10/28/2018 10:08,31.268
10/28/2018 10:38,31.676
10/28/2018 11:08,32.086
10/28/2018 11:38,32.6
10/28/2018 12:08,33.118
10/28/2018 12:38,32.911
10/28/2018 13:08,33.326
10/28/2018 13:38,33.743
10/28/2018 14:08,33.953
10/28/2018 14:38,34.058
10/28/2018 15:08,33.743
10/28/2018 15:38,33.118
10/28/2018 16:08,32.807
10/28/2018 16:38,32.394
10/28/2018 17:08,31.983
10/28/2018 17:38,31.676
10/28/2018 18:08,31.472
10/28/2018 18:38,31.37
10/28/2018 19:08,31.268
10/28/2018 19:38,31.166
10/28/2018 20:08,31.064
10/28/2018 20:38,30.862
10/28/2018 21:08,30.76
10/28/2018 21:38,30.558
10/28/2018 22:08,30.457
10/28/2018 22:38,30.356
10/28/2018 23:08,30.255
10/28/2018 23:38,30.154
10/29/2018 0:08,30.054
10/29/2018 0:38,29.953
10/29/2018 1:08,29.853
10/29/2018 1:38,29.752
10/29/2018 2:08,29.752
10/29/2018 2:38,29.652
10/29/2018 3:08,29.552
10/29/2018 3:38,29.452
10/29/2018 4:08,29.452
10/29/2018 4:38,29.352
10/29/2018 5:08,29.252
10/29/2018 5:38,29.152
10/29/2018 6:08,29.152
10/29/2018 6:38,29.053
10/29/2018 7:08,29.053
10/29/2018 7:38,29.252
10/29/2018 8:08,29.452
10/29/2018 8:38,29.752
10/29/2018 9:08,30.054
10/29/2018 9:38,30.457
10/29/2018 10:08,30.659
10/29/2018 10:38,30.659
10/29/2018 11:08,30.76
10/29/2018 11:38,30.76
10/29/2018 12:08,31.064
10/29/2018 12:38,31.268
10/29/2018 13:08,31.37
10/29/2018 13:38,31.88
10/29/2018 14:08,31.983
10/29/2018 14:38,31.574
10/29/2018 15:08,31.268
